Year,State,County,Average Age,Percent Male,Percent Non-Hispanic White,Percent African American,Percent Hispanic,Percent Other/Unknown,Hospital Readmission Rate,2013 Rural-urban Continuum Code,2013 Urban Influence Code,percent with more than high school,Metro_2013,Unemployment_rate_2015,Median_Household_Income_2015
2015,CO,CHAFFEE,72,47.92,83.61,3.05,9.43,3.91,0.1413,7,11,64.4,0,3.4,50947
2015,CO,CHEYENNE,74,44.76,83.61,3.05,9.43,3.91,0.1806,9,12,57.4,0,2.7,50620
2015,CO,CLEAR CREEK,69,51.58,83.61,3.05,9.43,3.91,0.1477,1,1,74.8,1,3.7,67262
2015,CO,CONEJOS,71,50.9,83.61,3.05,9.43,3.91,0.1534,9,12,51.9,0,5.7,37102
2015,CO,COSTILLA,69,55.17,83.61,3.05,9.43,3.91,0.1379,9,12,48.5,0,6.5,27944
2015,CO,CROWLEY,70,51.18,83.61,3.05,9.43,3.91,0.1408,8,7,44.3,0,4.5,35405
2015,CO,CUSTER,71,55.18,83.61,3.05,9.43,3.91,0.1257,8,7,74.8,0,3.5,43995
2015,CO,DELTA,72,50.08,83.61,3.05,9.43,3.91,0.1123,6,6,51.4,0,5.7,42586
2015,CO,DENVER,70,47.13,68.06,12.73,13.92,5.29,0.1702,1,1,68.5,1,3.7,57886
2015,CO,DOLORES,71,50.83,83.61,3.05,9.43,3.91,0.1507,9,12,51.5,0,3.2,44829
2015,CO,DOUGLAS,71,47.08,92.23,0.99,2.9,3.88,0.1392,1,1,84.8,1,3.1,109926
2015,CO,EAGLE,71,51.03,83.61,3.05,9.43,3.91,0.14,5,8,71.2,0,3.2,75191
2015,CO,EL PASO,70,46.16,83.32,5.85,6.56,4.27,0.1451,2,2,72.8,1,4.6,60050
2015,CO,ELBERT,70,49.66,92.55,1.15,2.97,3.33,0.1268,1,1,68.9,1,3.2,90270
2015,CO,FREMONT,71,48.66,93.04,0.27,4.71,1.98,0.1137,4,5,47.5,0,6.2,41967
2015,CO,GARFIELD,71,48.28,90.28,0.37,5.55,3.79,0.1247,5,8,59.8,0,4.2,64487
2015,CO,GILPIN,68,54.57,83.61,3.05,9.43,3.91,0.147,1,1,71.4,1,3.1,67389
2015,CO,GRAND,71,52.46,83.61,3.05,9.43,3.91,0.1506,7,10,68.9,0,3.2,59885
2015,CO,GUNNISON,71,51.98,83.61,3.05,9.43,3.91,0.1058,7,11,78,0,3,47619
2015,CO,HINSDALE,71,54.45,83.61,3.05,9.43,3.91,0.147,9,12,73.6,0,2.9,58613
2015,CO,HUERFANO,71,50.25,72.68,0.76,24.59,1.97,0.1235,6,6,61.4,0,7.7,33098
2015,CO,JACKSON,72,50.69,83.61,3.05,9.43,3.91,0.147,9,10,46.1,0,3.7,46905
2015,CO,JEFFERSON,71,46.53,87.27,1.04,7.55,4.14,0.1494,1,1,72.7,1,3.5,71209
2015,CO,KIOWA,75,44.55,83.61,3.05,9.43,3.91,0.147,9,12,56.8,0,2.6,42108
2015,CO,KIT CARSON,73,46.55,83.61,3.05,9.43,3.91,0.1119,7,11,45,0,2.4,44090
2015,CO,LA PLATA,71,49.78,88.22,0.18,5.91,5.7,0.1038,4,5,75.2,0,3.5,60732
2015,CO,LAKE,70,50.46,83.61,3.05,9.43,3.91,0.147,6,4,56.5,0,3.9,45913
2015,CO,LARIMER,72,45.22,92.42,0.43,4.11,3.04,0.143,2,2,76.4,1,3.3,64935
2015,CO,LAS ANIMAS,70,51.47,65.03,0.38,32.83,1.76,0.1513,7,11,56,0,5.6,38858
2015,CO,LINCOLN,74,45.22,95.57,0,1.86,2.56,0.1016,8,7,37.5,0,3.4,43188
2015,CO,LOGAN,73,46.04,83.61,3.05,9.43,3.91,0.1629,7,8,55.5,0,3.1,46306
2015,CO,MESA,71,48.29,91.2,0.45,5.85,2.49,0.1272,3,2,60.8,1,5.6,51449
2015,CO,MINERAL,72,52.6,83.61,3.05,9.43,3.91,0.147,9,12,76.4,0,3.6,50481
2015,CO,MOFFAT,71,49.05,83.61,3.05,9.43,3.91,0.1567,7,8,49.7,0,4.6,59173
2015,CO,MONTEZUMA,72,48.92,83.61,3.05,9.43,3.91,0.1193,6,6,60.7,0,5.7,42975
2015,CO,MONTROSE,71,48.86,89.94,0.25,7.32,2.48,0.1327,4,5,55.8,0,5.1,46860
2015,CO,MORGAN,73,45.86,83.61,3.05,9.43,3.91,0.164,6,3,48.1,0,3.8,49087
2015,CO,OTERO,71,47.76,68.34,0.38,29.74,1.54,0.1588,6,6,55.9,0,5.8,34970
2015,CO,OURAY,72,50.76,83.61,3.05,9.43,3.91,0.147,9,10,78.7,0,4.3,60402
2015,CO,PARK,69,54.08,83.61,3.05,9.43,3.91,0.1273,1,1,70.2,1,3.4,63319
2015,CO,PHILLIPS,75,44.44,94.82,0,3.24,1.94,0.1162,9,10,59,0,2.4,48562
2015,CO,PITKIN,73,52.64,83.61,3.05,9.43,3.91,0.1357,7,8,83.7,0,3.9,76663
2015,CO,PROWERS,72,46.75,83.61,3.05,9.43,3.91,0.172,7,11,53.5,0,4.1,41348
2015,CO,PUEBLO,69,48.05,69.04,1.57,27.41,1.98,0.1484,3,2,58.9,1,5.7,40540
2015,CO,RIO BLANCO,72,50.33,83.61,3.05,9.43,3.91,0.1216,9,10,57.4,0,5.3,61426
2015,CO,RIO GRANDE,72,50.19,83.61,3.05,9.43,3.91,0.144,7,11,53.8,0,6.3,40259
2015,CO,ROUTT,71,52.58,83.61,3.05,9.43,3.91,0.1108,7,8,76.4,0,3.3,70989
2015,CO,SAGUACHE,70,51.55,83.61,3.05,9.43,3.91,0.1037,9,12,53.9,0,6.2,34209
2015,CO,SAN JUAN,71,50.78,83.61,3.05,9.43,3.91,0.147,9,10,58.8,0,4.2,43489
2015,CO,SAN MIGUEL,70,54.89,91.48,0,1.96,6.56,0.147,9,12,76.6,0,3.8,62793
2015,CO,SEDGWICK,75,46.3,87.61,0,8.78,3.61,0.1858,9,10,55.7,0,3.4,40325
2015,CO,SUMMIT,71,52.71,83.61,3.05,9.43,3.91,0.1039,5,8,77.6,0,2.5,69633
2015,CO,TELLER,69,51.82,94.45,0.55,2.03,2.97,0.1426,2,2,68.2,1,4.5,66191
2015,CO,WASHINGTON,74,46.54,83.61,3.05,9.43,3.91,0.1099,9,10,55.8,0,2.6,47592
2015,CO,WELD,71,46.71,83.09,0.36,13.95,2.61,0.1388,2,2,59.8,1,3.9,69434
2015,CO,YUMA,74,44.94,83.61,3.05,9.43,3.91,0.1303,7,11,56.7,0,2.6,48934
2015,CT,FAIRFIELD,74,43.13,80.68,7.69,6.79,4.85,0.1799,2,2,67.1,1,5.4,86297
2015,CT,HARTFORD,73,42.96,81.08,8.16,6.36,4.39,0.1855,1,1,61.7,1,5.9,69260
2015,CT,LITCHFIELD,73,44.39,93.81,1.02,1.62,3.55,0.1664,4,3,62.1,0,5.1,70847
2015,CT,MIDDLESEX,73,43.83,91.12,3.33,1.77,3.79,0.1668,1,1,67,1,4.9,82878
2015,CT,NEW HAVEN,72,43.34,81.11,8.87,6.47,3.55,0.2004,2,2,58.9,1,6.2,61758
2015,CT,NEW LONDON,72,44.4,87.91,3.83,3.71,4.55,0.1768,2,2,60,1,5.9,65602
2015,CT,TOLLAND,73,45.55,93.32,1.34,1.61,3.73,0.1651,1,1,66,1,4.9,81616
2015,CT,WINDHAM,70,45.23,91.78,1.09,4.37,2.76,0.1829,2,2,53.9,1,6.3,61303
2015,DC,THE DISTRICT,71,42.62,28.59,63.84,3.82,3.75,0.2139,1,1,71.4,1,6.9,73115
2015,DE,KENT,70,45.48,75.24,19.61,2.08,3.08,0.179,3,2,52.8,1,5.4,55678
2015,DE,NEW CASTLE,72,43.67,73.82,19.05,2.93,4.2,0.1749,1,1,61.5,1,4.7,66179
2015,DE,SUSSEX,72,46.14,89.1,7.32,1.2,2.37,0.1571,2,2,50.2,1,4.9,54309
2015,FL,ALACHUA,71,45.29,77.43,16.49,3,3.08,0.2105,2,2,71.1,1,4.6,47023
2015,FL,BAKER,69,46.81,89.75,8.15,0.82,1.28,0.2116,1,1,37.8,1,5.5,50883
2015,FL,BAY,71,45.98,88.47,7.24,1.58,2.71,0.1665,3,2,57.3,1,5.4,47745
2015,FL,BRADFORD,71,46.24,84.97,12.34,1.46,1.23,0.1991,6,4,39.6,0,4.8,40879
2015,FL,BREVARD,72,46.63,86.85,6.35,3.96,2.84,0.1819,2,2,61.9,1,5.9,50352
2015,FL,BROWARD,72,45.37,69.7,13.88,11.83,4.59,0.2158,1,1,60.6,1,5.1,53624
2015,FL,CALHOUN,71,46.3,80.94,7.75,8.31,3,0.1538,6,6,37.8,0,6.1,36062
2015,FL,CHARLOTTE,73,47.7,91.81,3.02,2.61,2.57,0.1752,3,2,54.4,1,5.9,45495
2015,FL,CITRUS,73,47.27,93.47,1.68,2.33,2.52,0.1619,3,2,48.4,1,7.4,39982
2015,FL,CLAY,72,46.92,88.33,5.04,3.01,3.62,0.2002,1,1,59.7,1,5,59244
2015,FL,COLLIER,74,46.95,89.99,1.75,5.5,2.76,0.1517,2,2,59.3,1,5.2,62385
2015,FL,COLUMBIA,70,47.53,84.41,11.66,2.13,1.8,0.2167,4,3,49.5,0,5.4,43303
2015,FL,DE SOTO,72,48.7,83.85,8.21,6.55,1.39,0.1828,6,5,29.9,0,5.8,34380
2015,FL,DIXIE,70,51.93,94.01,3.45,1.32,1.21,0.2193,6,7,37.8,0,6.2,35749
2015,FL,DUVAL,71,44.17,72.2,19.87,3.69,4.24,0.2124,1,1,60,1,5.8,49565
2015,FL,ESCAMBIA,71,45.96,79.39,15.21,1.9,3.5,0.1815,2,2,60.7,1,5.5,45735
2015,FL,FLAGLER,72,48,82.87,9.16,4.76,3.21,0.1752,2,2,56.3,1,6.2,50347
2015,FL,FRANKLIN,72,49.44,80.94,7.75,8.31,3,0.1547,6,6,43.4,0,4.7,38220
2015,FL,GADSDEN,69,47.1,48.66,48.16,2.17,1.01,0.2111,2,2,43.5,1,7.1,36637
2015,FL,GILCHRIST,72,48.24,94.62,2.35,1.63,1.4,0.2104,2,2,44.1,1,5.6,39342
2015,FL,GLADES,72,50.82,81.55,8.87,8.25,1.34,0.2282,6,4,32.4,0,7.1,40215
2015,FL,GULF,72,46.25,89.35,8.39,0.7,1.55,0.1509,3,2,47.4,1,5.2,41320
2015,FL,HAMILTON,70,47.57,75.12,21.94,1.68,1.26,0.1847,6,6,36.2,0,6.4,33497
2015,FL,HARDEE,72,48.2,76.27,7.49,14.47,1.76,0.1486,6,3,28.2,0,6.9,35850
2015,FL,HENDRY,71,48.93,63.59,11.6,21.96,2.85,0.2116,4,3,30.8,0,10.5,39320
2015,FL,HERNANDO,72,46.75,89.52,3.19,5.16,2.13,0.1788,1,1,49.5,1,6.9,43103
2015,FL,HIGHLANDS,74,46.3,86.58,5.19,6.43,1.8,0.1764,3,2,46.3,1,7.4,34691
2015,FL,HILLSBOROUGH,71,44.99,71.96,10.99,13.18,3.87,0.2076,1,1,60.2,1,5,51710
2015,FL,HOLMES,71,48,94.91,3.21,0.72,1.17,0.1676,6,6,38.9,0,6.1,35202
2015,FL,INDIAN RIVER,74,45.47,91.54,3.71,2.6,2.16,0.1591,3,2,58,1,6.8,49887
2015,FL,JACKSON,70,46.45,78.18,20.11,0.83,0.88,0.1674,6,6,42.8,0,5.8,36751
2015,FL,JEFFERSON,72,46.88,68.22,29.39,0.88,1.51,0.1985,2,2,48.4,1,5.9,42210
2015,FL,LAFAYETTE,71,45.69,80.94,7.75,8.31,3,0.0949,9,12,38.7,0,4.5,40345
2015,FL,LAKE,74,46.37,91.27,3.44,2.95,2.33,0.1686,1,1,53.9,1,5.5,49711
2015,FL,LEE,73,47.7,88.61,3.19,5.47,2.72,0.1753,2,2,55.4,1,5.1,50713
2015,FL,LEON,71,44.61,72.79,22.41,1.89,2.91,0.2008,2,2,73.3,1,5,46405
2015,FL,LEVY,71,49.02,88.86,6.53,2.89,1.72,0.2058,6,6,40.6,0,5.7,36005
2015,FL,LIBERTY,71,48.52,80.94,7.75,8.31,3,0.212,8,7,33.8,0,5.8,39623
2015,FL,MADISON,71,47.17,73.88,24.11,1.01,1.01,0.1787,6,6,43,0,6.1,34360
2015,FL,MANATEE,73,45.55,89.74,4.43,3.22,2.62,0.171,2,2,57.2,1,5,50728
2015,FL,MARION,73,46.7,87.45,6.26,4.19,2.1,0.175,2,2,49.4,1,6.4,40053
2015,FL,MARTIN,75,46.04,93.44,1.88,2.29,2.4,0.1753,2,2,63.7,1,5.3,53459
2015,FL,MIAMI-DADE,72,42.74,31.85,11.56,54.17,2.42,0.2398,1,1,51.6,1,5.9,43687
2015,FL,MONROE,72,53.28,83.76,2.92,10.48,2.84,0.1801,4,3,63,0,3.5,58332
2015,FL,NASSAU,72,47.17,92.19,4.45,1.12,2.25,0.1843,1,1,54,1,5.1,55707
2015,FL,OKALOOSA,72,45.91,88.78,5.43,1.96,3.83,0.1594,3,2,65,1,4.5,55391
2015,FL,OKEECHOBEE,72,50.34,88.75,2.76,6.1,2.39,0.2325,4,3,33.3,0,6.2,35787
2015,FL,ORANGE,71,44.31,67.69,14.01,13.21,5.09,0.2201,1,1,61.5,1,5,50593
2015,FL,OSCEOLA,70,47.34,63.23,8.91,23.52,4.34,0.2266,1,1,51,1,5.7,45127
2015,FL,PALM BEACH,75,43.96,86.39,5.77,4.82,3.02,0.189,1,1,62.3,1,5.1,56638
2015,FL,PASCO,72,46.66,89.76,2.59,4.95,2.7,0.205,1,1,54.3,1,5.8,46080
2015,FL,PINELLAS,73,45.01,88.06,5.63,3.09,3.22,0.2025,1,1,60.6,1,4.9,47591
2015,FL,POLK,72,46.06,85.2,7.66,4.82,2.31,0.2065,2,2,47.4,1,6.3,44024
2015,FL,PUTNAM,71,47.86,86.3,9.6,2.75,1.35,0.2001,4,3,39.6,0,7.6,32351
2015,FL,SANTA ROSA,71,46.84,92.6,2.86,1.65,2.89,0.1697,2,2,62.4,1,4.8,59289
2015,FL,SARASOTA,75,45.42,93.36,1.91,2.1,2.63,0.1475,2,2,62.1,1,5,55882
2015,FL,SEMINOLE,72,43.89,79.71,8.02,8.01,4.27,0.2106,1,1,68.9,1,4.9,57357
2015,FL,ST. JOHNS,73,46.32,90.78,3.77,2.35,3.09,0.1761,1,1,72.6,1,3.9,71896
2015,FL,ST. LUCIE,72,46.68,80.41,10.65,6.29,2.65,0.2188,2,2,52.1,1,6.3,45918
2015,FL,SUMTER,72,48.74,91.99,3.72,1.75,2.53,0.1802,3,2,58.9,1,7.6,54592
2015,FL,SUWANNEE,72,45.97,88.44,7.89,2.03,1.64,0.1887,6,6,38,0,5.4,37368
2015,FL,TAYLOR,71,48.63,86.35,11.36,0.86,1.43,0.1849,6,6,37.1,0,6.6,39116
2015,FL,UNION,69,49.06,87.64,9.89,1.69,0.78,0.2044,6,4,36.7,0,4.8,41078
2015,FL,VOLUSIA,72,46.57,87.35,5.28,4.82,2.55,0.1751,2,2,54.9,1,5.8,42334
2015,FL,WAKULLA,70,48.97,86.25,11.54,0.94,1.27,0.1716,2,2,49.5,1,4.6,48703
2015,FL,WALTON,71,47.18,93.63,2.97,1.2,2.19,0.1685,3,2,57.1,1,4.7,47875
2015,FL,WASHINGTON,70,47.44,89.07,9.24,0.63,1.07,0.1653,6,6,39,0,5.9,36328
2015,GA,APPLING,70,47.97,80.92,17.1,1.21,0.78,0.1835,7,9,33.4,0,7.3,39588
2015,GA,ATKINSON,68,49.9,74.43,21.16,1.76,2.64,0.2052,9,10,30.3,0,5.7,32398
2015,GA,BACON,70,44.54,74.43,21.16,1.76,2.64,0.1796,7,9,37.1,0,5.7,35431
2015,GA,BAKER,69,44.05,74.43,21.16,1.76,2.64,0,3,2,38.1,1,7.2,34455
2015,GA,BALDWIN,68,47.93,67.89,29.77,0.57,1.78,0.1634,4,5,43.5,0,7.6,38015
2015,GA,BANKS,70,45.59,95.27,1.85,1.41,1.47,0.1684,8,6,32.6,0,5.6,44146
2015,GA,BARROW,68,46.02,85.06,9.89,2.32,2.72,0.1794,1,1,46.9,1,5.3,53789
2015,GA,BARTOW,69,45.82,89.92,7.59,1.18,1.31,0.1785,1,1,46.7,1,5.9,50900
2015,GA,BEN HILL,69,46.27,75.52,22.97,1.05,0.46,0.1555,7,8,38,0,9,30776
2015,GA,BERRIEN,70,47.51,90.11,8.03,1.11,0.75,0.1751,6,6,43.3,0,7.2,35518
2015,GA,BIBB,70,44.26,62.37,35.56,0.51,1.55,0.1832,3,2,50.6,1,6.6,38870
2015,GA,BLECKLEY,73,45.57,74.43,21.16,1.76,2.64,0.187,6,6,39.3,0,8.5,42716
2015,GA,BRANTLEY,68,50.05,94.37,3.43,0.83,1.37,0.1653,3,2,33.4,1,7.4,37709
2015,GA,BROOKS,71,43.82,74.43,21.16,1.76,2.64,0.1522,3,2,40,1,6,36820
2015,GA,BRYAN,70,46.65,84.62,11.08,1.6,2.69,0.1892,2,2,62,1,5.2,69650
2015,GA,BULLOCH,70,46.81,75.34,22.79,0.52,1.35,0.1933,4,5,58.8,0,6,36544
2015,GA,BURKE,69,47,59.19,39.02,0.84,0.94,0.174,2,2,37.7,1,8.1,36977
2015,GA,BUTTS,70,46.67,83.23,14.47,1.17,1.13,0.1844,1,1,32.3,1,6.6,44166
2015,GA,CALHOUN,69,48.19,54.64,44.05,0,1.31,0.1563,8,7,34.2,0,6.2,30972
2015,GA,CAMDEN,69,47.03,81.49,14.28,2.07,2.15,0.1716,4,3,59.8,0,5.5,52706
2015,GA,CANDLER,70,47.96,74.43,21.16,1.76,2.64,0.1891,7,9,39,0,5.7,32806
2015,GA,CARROLL,69,45.47,83.19,13.97,1.29,1.55,0.1729,1,1,44.5,1,6.7,45453
2015,GA,CATOOSA,71,42.69,96.32,1.49,0.72,1.47,0.1611,2,2,52.5,1,5.2,50979
2015,GA,CHARLTON,69,49.28,74.43,21.16,1.76,2.64,0.1701,6,4,32.8,0,6.4,37037
2015,GA,CHATHAM,72,45.19,69.4,26.72,1.27,2.61,0.1533,2,2,63.5,1,5.8,48885
2015,GA,CHATTAHOOCHEE,69,47.46,74.43,21.16,1.76,2.64,0.2188,2,2,64.8,1,8.8,41066
2015,GA,CHATTOOGA,69,46.38,93.24,5.59,0.48,0.69,0.1625,6,5,31,0,6.2,38063
2015,GA,CHEROKEE,73,45.45,93.24,2.71,1.69,2.36,0.1656,1,1,64.7,1,4.7,74885
2015,GA,CLARKE,70,44.58,71.45,24.54,1.56,2.45,0.17,3,2,64.5,1,6.1,33302
2015,GA,CLAY,70,47.67,74.43,21.16,1.76,2.64,0.1771,9,12,34.9,0,11.8,25941
2015,GA,CLAYTON,67,45.86,42.18,48.38,2.82,6.62,0.2022,1,1,50.4,1,7.6,41731
2015,GA,CLINCH,68,48.22,74.43,21.16,1.76,2.64,0.1809,6,7,37.8,0,7,31848
2015,GA,COBB,71,43.83,80.84,12.58,2.66,3.93,0.1793,1,1,71.5,1,5.1,70097
2015,GA,COFFEE,69,46.03,78.46,18.8,1.43,1.32,0.2304,7,8,38.4,0,6.7,34775
2015,GA,COLQUITT,70,47.34,80.79,16.06,2.14,1.01,0.2112,6,5,36.1,0,6.4,34151
2015,GA,COLUMBIA,72,45.65,82.34,11.18,1.85,4.64,0.1695,2,2,68,1,5,75232
2015,GA,COOK,70,44.93,74.43,21.16,1.76,2.64,0.2042,6,6,35.8,0,6.7,34505
2015,GA,COWETA,70,45.19,81.57,14.86,1.54,2.03,0.1721,1,1,56.8,1,5.3,67268
2015,GA,CRAWFORD,69,49.85,74.43,21.16,1.76,2.64,0.1548,3,2,42.7,1,6.3,43559
2015,GA,CRISP,69,45.07,70,28.68,0.39,0.93,0.1634,6,5,42.5,0,6.8,31095
2015,GA,DADE,70,45.23,97.47,0.61,0.53,1.39,0.1931,2,2,44.8,1,5.5,43632
2015,GA,DAWSON,71,47.63,74.43,21.16,1.76,2.64,0.1931,1,1,56.8,1,5.1,60195
2015,GA,DE KALB,70,43.94,50.11,43.84,1.81,4.25,0.1844,1,1,67.3,1,6,53994
2015,GA,DECATUR,70,45.32,69.15,28.98,0.96,0.9,0.1604,6,5,44.9,0,6.8,37661
2015,GA,DODGE,70,45.68,81.16,17.45,0.4,0.98,0.1893,6,6,38.9,0,8.4,34611
2015,GA,DOOLY,70,45.52,74.43,21.16,1.76,2.64,0.1564,6,6,31.5,0,7.5,32323
2015,GA,DOUGHERTY,69,45.25,54.75,43.26,0.66,1.33,0.185,3,2,51.7,1,7.7,34799
2015,GA,DOUGLAS,69,44.25,72.46,23.26,2.1,2.18,0.1966,1,1,56.6,1,6.3,58443
2015,GA,EARLY,70,46.06,74.43,21.16,1.76,2.64,0.1452,6,6,41,0,6.9,31935
2015,GA,ECHOLS,70,48.33,74.43,21.16,1.76,2.64,0.1771,3,2,35.3,1,4.7,34414
2015,GA,EFFINGHAM,70,47.56,86.76,10.53,1.45,1.26,0.1606,2,2,47.7,1,5.1,63255
2015,GA,ELBERT,71,45.65,78.53,19.92,0.77,0.77,0.1397,6,6,31.1,0,7.4,35814
2015,GA,EMANUEL,69,45.76,72.02,26.59,0.64,0.74,0.1432,7,9,36.3,0,8.7,31772
2015,GA,EVANS,71,45.67,74.43,21.16,1.76,2.64,0.1556,6,6,36.5,0,5.6,34085
2015,GA,FANNIN,71,47.7,74.43,21.16,1.76,2.64,0.197,8,4,42.2,0,6.2,39796
2015,GA,FAYETTE,73,45.31,80.74,14.63,1.71,2.92,0.1605,1,1,72.4,1,5.2,80588
2015,GA,FLOYD,70,45.92,86.88,10.31,1.47,1.34,0.1754,3,2,48,1,6.7,41130
2015,GA,FORSYTH,73,44.54,92.83,1.24,2.45,3.49,0.1731,1,1,72.7,1,4.5,97886
2015,GA,FRANKLIN,71,45.54,92.04,6.14,0.59,1.23,0.1419,8,6,36.3,0,6.3,40156
2015,GA,FULTON,71,44.44,53.22,41.17,1.81,3.81,0.1985,1,1,72.9,1,6,59911
2015,GA,GILMER,71,48.6,74.43,21.16,1.76,2.64,0.1645,6,4,42.6,0,6,43907
2015,GA,GLASCOCK,71,48.89,74.43,21.16,1.76,2.64,0.1452,9,12,34.7,0,6.7,40732
2015,GA,GLYNN,71,45.44,82.11,14.09,1.5,2.3,0.1632,3,2,59.1,1,6.1,46377
2015,GA,GORDON,69,44.95,94.22,2.75,1.86,1.17,0.168,4,3,40.3,0,5.9,44580
2015,GA,GRADY,70,45.3,73.07,25.04,1.02,0.88,0.1697,6,6,38.9,0,6,36486
2015,GA,GREENE,71,49.03,81.91,15.43,0.51,2.14,0.1361,6,4,46.3,0,6.6,43326
2015,GA,GWINNETT,71,44.16,71.69,14.81,4.93,8.57,0.1815,1,1,63.9,1,5.2,61797
2015,GA,HABERSHAM,72,46.08,94.21,1.34,1.82,2.62,0.1581,6,5,44.2,0,5.7,44400
2015,GA,HALL,71,45.62,88.49,4.83,4.45,2.22,0.1722,3,2,49.9,1,4.9,54578
2015,GA,HANCOCK,69,49.17,74.43,21.16,1.76,2.64,0.1992,7,8,32,0,9.8,28328
2015,GA,HARALSON,70,45.76,94.07,4.17,0.37,1.39,0.177,1,1,40.7,1,6.5,41167
2015,GA,HARRIS,71,47.06,81.55,15.97,1.4,1.08,0.1389,2,2,62.1,1,5.2,65887
2015,GA,HART,71,45.37,86.86,11.05,0.36,1.73,0.1547,6,6,42.6,0,6.2,39567
2015,GA,HEARD,69,48.99,74.43,21.16,1.76,2.64,0.1575,1,1,33.3,1,6.4,41514
2015,GA,HENRY,70,44.93,67.81,26.96,2.21,3.02,0.191,1,1,59.1,1,6.2,65437
2015,GA,HOUSTON,71,45.24,74.85,20.98,1.66,2.51,0.1793,3,2,59.6,1,5.8,55860
2015,GA,IRWIN,70,46.25,74.43,21.16,1.76,2.64,0.1889,7,9,40.8,0,8.4,35284
2015,GA,JACKSON,71,45.51,91.02,5.39,1.57,2.02,0.1623,4,3,48.4,0,4.8,56102
2015,GA,JASPER,70,48.31,74.43,21.16,1.76,2.64,0.1522,1,1,38.5,1,5.5,46398
2015,GA,JEFF DAVIS,69,46.32,74.43,21.16,1.76,2.64,0.163,7,9,38.6,0,6.7,36186
2015,GA,JEFFERSON,70,46.05,74.43,21.16,1.76,2.64,0.1504,6,7,31.7,0,9,32023
2015,GA,JENKINS,70,45.91,74.43,21.16,1.76,2.64,0.2146,6,6,34.4,0,8.3,29924
2015,GA,JOHNSON,70,46.28,74.43,21.16,1.76,2.64,0.1469,7,8,36.3,0,7,30794
2015,GA,JONES,70,45.84,74.43,21.16,1.76,2.64,0.1455,3,2,49.4,1,5.5,52777
2015,GA,LAMAR,69,46.51,74.43,21.16,1.76,2.64,0.1397,1,1,46.8,1,7.7,42177
2015,GA,LANIER,68,50.95,74.43,21.16,1.76,2.64,0.2042,3,2,45.9,1,6.7,37616
2015,GA,LAURENS,69,45.89,71.82,26.25,0.65,1.28,0.1543,5,8,37.5,0,7.5,36960
2015,GA,LEE,70,46.74,82.54,14.8,0.9,1.75,0.1616,3,2,58.1,1,5.3,68636
2015,GA,LIBERTY,68,47.23,56.23,35.16,4.55,4.07,0.1768,3,2,58.5,1,6.3,39612
2015,GA,LINCOLN,71,48.4,74.43,21.16,1.76,2.64,0.1254,2,2,39,1,6.7,39089
2015,GA,LONG,68,48.03,80.13,16.71,1.58,1.58,0.2249,3,2,48.2,1,5.9,42542
2015,GA,LOWNDES,69,44.96,69.78,26.78,1.47,1.97,0.1859,3,2,55.5,1,5.9,37699
2015,GA,LUMPKIN,71,46.89,96.91,0.6,0.77,1.73,0.1756,6,4,56.4,0,5.4,48101
2015,GA,MACON,69,45.58,74.43,21.16,1.76,2.64,0.1382,6,6,33.9,0,9.2,30696
2015,GA,MADISON,70,47.82,90.21,7.95,0.91,0.93,0.1564,3,2,41.7,1,5.5,40735
2015,GA,MARION,70,50.16,74.43,21.16,1.76,2.64,0.1458,2,2,38.1,1,8.4,35265
2015,GA,MC DUFFIE,70,47.06,74.43,21.16,1.76,2.64,0.2119,2,2,38.3,1,8.3,36346
2015,GA,MC INTOSH,71,49.16,74.43,21.16,1.76,2.64,0.1482,3,2,45.6,1,6.5,38770
2015,GA,MERIWETHER,70,46.71,70.27,28.17,0.45,1.1,0.1748,1,1,34.6,1,8,37866
2015,GA,MILLER,72,44.91,74.43,21.16,1.76,2.64,0.1441,8,7,39.2,0,5.4,35357
2015,GA,MITCHELL,70,46.74,65.76,32.39,0.71,1.14,0.181,6,6,34.4,0,6.7,34139
2015,GA,MONROE,70,47.06,74.43,21.16,1.76,2.64,0.165,3,2,46.3,1,5.8,53070
2015,GA,MONTGOMERY,69,47.58,74.43,21.16,1.76,2.64,0.2033,9,8,38.2,0,8.7,36821
2015,GA,MORGAN,72,47.56,82.14,15.97,0.71,1.18,0.1971,1,1,47.6,1,5.5,51081
2015,GA,MURRAY,68,46.1,96.94,0.32,2,0.74,0.1443,3,2,33.2,1,7.4,43142
2015,GA,MUSCOGEE,70,43.07,58.32,36.81,2.32,2.56,0.1662,2,2,58.7,1,7.4,41828
2015,GA,NEWTON,69,44.56,69.55,27.69,1.21,1.55,0.1838,1,1,52.3,1,6.7,51177
2015,GA,OCONEE,72,46.22,90.26,6.24,0.83,2.67,0.1658,3,2,71.9,1,4.4,76371
2015,GA,OGLETHORPE,70,45.47,74.43,21.16,1.76,2.64,0.1636,3,2,43.1,1,5.5,43428
2015,GA,PAULDING,70,43.77,85.72,10.73,1.75,1.8,0.1652,1,1,54,1,5.2,62658
2015,GA,PEACH,70,46.09,72.74,24.46,1.47,1.33,0.2055,3,2,55,1,7.9,41725
2015,GA,PICKENS,71,47.26,96.93,0.61,0.42,2.05,0.1761,1,1,52.6,1,5.3,56289
